word	spam	ham	P(w_i|S)	P(w_i|H)
needed!	0	1	0.0	0.00020725388601
held?	1	0	0.00133689839572	0.0
anot...,,	0	1	0.0	0.00020725388601
Woman	0	1	0.0	0.00020725388601
complacent...,,	0	1	0.0	0.00020725388601
lift	0	5	0.0	0.00103626943005
child	1	2	0.00133689839572	0.000414507772021
25p	6	0	0.00802139037433	0.0
spin	0	1	0.0	0.00020725388601
chill	0	2	0.0	0.000414507772021
store.like	0	1	0.0	0.00020725388601
unsold	0	1	0.0	0.00020725388601
angry.	0	2	0.0	0.000414507772021
stressful.	0	1	0.0	0.00020725388601
Correct.	0	1	0.0	0.00020725388601
Beware	0	2	0.0	0.000414507772021
disconnected,,	0	1	0.0	0.00020725388601
talk,,	0	1	0.0	0.00020725388601
ASAP!	4	0	0.00534759358289	0.0
Coz..somtimes	0	1	0.0	0.00020725388601
bother,	0	1	0.0	0.00020725388601
or2stoptxt,,	2	0	0.00267379679144	0.0
meetin	0	3	0.0	0.000621761658031
yet),,	0	1	0.0	0.00020725388601
match?,,	0	1	0.0	0.00020725388601
ate?,,	0	2	0.0	0.000414507772021
Moji	0	3	0.0	0.000621761658031
bx420-ip4-5we.	3	0	0.00401069518717	0.0
84128	2	0	0.00267379679144	0.0
gd...	0	1	0.0	0.00020725388601
LOG	2	0	0.00267379679144	0.0
On	0	15	0.0	0.00310880829016
NO-165	1	0	0.00133689839572	0.0
LOL	0	5	0.0	0.00103626943005
82324.	1	0	0.00133689839572	0.0
player	10	1	0.0133689839572	0.00020725388601
Tones,	1	0	0.00133689839572	0.0
first..,,	0	1	0.0	0.00020725388601
ignoring	0	1	0.0	0.00020725388601
said,	0	9	0.0	0.00186528497409
breakfast	0	1	0.0	0.00020725388601
å£s	1	0	0.00133689839572	0.0
aight.	0	1	0.0	0.00020725388601
facebook.,,	0	1	0.0	0.00020725388601
command...,,	0	1	0.0	0.00020725388601
BANNEDUK	1	0	0.00133689839572	0.0
Oi	0	1	0.0	0.00020725388601
meet,itz	0	1	0.0	0.00020725388601
eve?	1	0	0.00133689839572	0.0
things	2	39	0.00267379679144	0.0080829015544
format	1	1	0.00133689839572	0.00020725388601
Beer-Rs.	0	1	0.0	0.00020725388601
dha	0	1	0.0	0.00020725388601
come.,,	0	3	0.0	0.000621761658031
300	3	0	0.00401069518717	0.0
need....|,,	0	1	0.0	0.00020725388601
split	0	1	0.0	0.00020725388601
babies	0	1	0.0	0.00020725388601
Goin	0	1	0.0	0.00020725388601
WinnersClub	1	0	0.00133689839572	0.0
4fil	2	0	0.00267379679144	0.0
more!,,	1	0	0.00133689839572	0.0
cousin...,,	0	1	0.0	0.00020725388601
K..then	0	1	0.0	0.00020725388601
Married	1	0	0.00133689839572	0.0
only!,,	1	0	0.00133689839572	0.0
pesky	0	1	0.0	0.00020725388601
Maybe	0	11	0.0	0.00227979274611
Ahmad,,	0	1	0.0	0.00020725388601
YEAH	0	2	0.0	0.000414507772021
ppm150	1	0	0.00133689839572	0.0
good:)when	0	1	0.0	0.00020725388601
violated.,,	0	1	0.0	0.00020725388601
RITE	0	1	0.0	0.00020725388601
tune	1	0	0.00133689839572	0.0
OUT,,	2	0	0.00267379679144	0.0
things?	0	2	0.0	0.000414507772021
hon!	0	1	0.0	0.00020725388601
thing?	0	1	0.0	0.00020725388601
replied:	0	1	0.0	0.00020725388601
\YEH	0	1	0.0	0.00020725388601
89105.	1	0	0.00133689839572	0.0
complaining,,	0	1	0.0	0.00020725388601
academic	0	2	0.0	0.000414507772021
thing.	0	3	0.0	0.000621761658031
thing,	0	1	0.0	0.00020725388601
Arcade.	2	0	0.00267379679144	0.0
thing!	0	2	0.0	0.000414507772021
told,,	0	1	0.0	0.00020725388601
scorable,,	0	1	0.0	0.00020725388601
opinions	0	1	0.0	0.00020725388601
LOVE..!,,	0	3	0.0	0.000621761658031
Thank	1	17	0.00133689839572	0.00352331606218
dosomething	0	1	0.0	0.00020725388601
THAT	1	10	0.00133689839572	0.0020725388601
87070.	1	0	0.00133689839572	0.0
LIVE.	2	0	0.00267379679144	0.0
Buzz	0	2	0.0	0.000414507772021
callback,	2	0	0.00267379679144	0.0
nydc	0	2	0.0	0.000414507772021
87121	4	0	0.00534759358289	0.0
waht	0	2	0.0	0.000414507772021
Requests	1	0	0.00133689839572	0.0
God.,,	0	1	0.0	0.00020725388601
Happy	0	47	0.0	0.00974093264249
joking,,	0	1	0.0	0.00020725388601
hai	0	2	0.0	0.000414507772021
enters	0	1	0.0	0.00020725388601
ham	0	1	0.0	0.00020725388601
knew,	0	2	0.0	0.000414507772021
Offer	5	0	0.00668449197861	0.0
had	1	74	0.00133689839572	0.0153367875648
haf	0	20	0.0	0.00414507772021
now?,,	0	18	0.0	0.00373056994819
SPAM	1	0	0.00133689839572	0.0
Surely	0	1	0.0	0.00020725388601
easy	3	6	0.00401069518717	0.00124352331606
has	31	83	0.0414438502674	0.0172020725389
Karaoke	1	0	0.00133689839572	0.0
T's&C's	5	0	0.00668449197861	0.0
trip.	0	3	0.0	0.000621761658031
friendship:-),,	0	1	0.0	0.00020725388601
t's	1	0	0.00133689839572	0.0
fromm	4	0	0.00534759358289	0.0
Gal	0	1	0.0	0.00020725388601
Pls:-),,	0	1	0.0	0.00020725388601
allalo,,	0	1	0.0	0.00020725388601
online	0	14	0.0	0.00290155440415
ALRITE,,	0	1	0.0	0.00020725388601
possible	0	3	0.0	0.000621761658031
gorgeous!	0	1	0.0	0.00020725388601
possibly	0	1	0.0	0.00020725388601
sleep!	0	2	0.0	0.000414507772021
hurt..	0	1	0.0	0.00020725388601
OJA,,	1	0	0.00133689839572	0.0
imposed	0	1	0.0	0.00020725388601
unique	2	1	0.00267379679144	0.00020725388601
Block	1	0	0.00133689839572	0.0
d	0	94	0.0	0.019481865285
brought	1	2	0.00133689839572	0.000414507772021
work.,,	0	3	0.0	0.000621761658031
shows...,,	0	1	0.0	0.00020725388601
availa,,	1	0	0.00133689839572	0.0
avent	0	2	0.0	0.000414507772021
about!,,	0	1	0.0	0.00020725388601
collection.	15	0	0.0200534759358	0.0
Goal!	1	0	0.00133689839572	0.0
moby.	1	0	0.00133689839572	0.0
champ	0	1	0.0	0.00020725388601
remind	0	4	0.0	0.000829015544041
parent.	0	1	0.0	0.00020725388601
W4	1	0	0.00133689839572	0.0
worse,	0	1	0.0	0.00020725388601
Hey!	0	2	0.0	0.000414507772021
b4190604,	2	0	0.00267379679144	0.0
right	2	58	0.00267379679144	0.0120207253886
old	2	13	0.00267379679144	0.00269430051813
weather.	0	1	0.0	0.00020725388601
crowd	0	1	0.0	0.00020725388601
people	3	35	0.00401069518717	0.00725388601036
4u:	1	0	0.00133689839572	0.0
Pharmacy	0	1	0.0	0.00020725388601
MP3	5	0	0.00668449197861	0.0
left,	0	3	0.0	0.000621761658031
Call,	0	1	0.0	0.00020725388601
left.	0	1	0.0	0.00020725388601
Call.	1	0	0.00133689839572	0.0
0871-4719-523	1	0	0.00133689839572	0.0
enemies	0	1	0.0	0.00020725388601
Sppok	1	0	0.00133689839572	0.0
for	169	480	0.225935828877	0.099481865285
bottom	0	2	0.0	0.000414507772021
sura	0	2	0.0	0.000414507772021
fox	0	1	0.0	0.00020725388601
sent.,,	0	1	0.0	0.00020725388601
www.SMS.ac/u/natalie2k9	1	0	0.00133689839572	0.0
in.,,	0	2	0.0	0.000414507772021
treadmill	0	1	0.0	0.00020725388601
wocay	0	1	0.0	0.00020725388601
å£900	7	0	0.00935828877005	0.0
INFORMATION	2	0	0.00267379679144	0.0
Instant	1	0	0.00133689839572	0.0
Calls	5	0	0.00668449197861	0.0
suitemates	0	1	0.0	0.00020725388601
dental	0	1	0.0	0.00020725388601
forever,	0	1	0.0	0.00020725388601
life...!!	0	2	0.0	0.000414507772021
COOL...	0	1	0.0	0.00020725388601
Thing	0	1	0.0	0.00020725388601
hubby's	1	0	0.00133689839572	0.0
UR...	0	1	0.0	0.00020725388601
starring	0	1	0.0	0.00020725388601
Izzit	0	3	0.0	0.000621761658031
losing	0	4	0.0	0.000829015544041
AD	0	1	0.0	0.00020725388601
Think	2	10	0.00267379679144	0.0020725388601
party:-),,	0	1	0.0	0.00020725388601
First	0	7	0.0	0.00145077720207
It‰Û÷s	0	2	0.0	0.000414507772021
dollars	0	3	0.0	0.000621761658031
all.,,	0	1	0.0	0.00020725388601
de.am	0	1	0.0	0.00020725388601
hungover!	0	1	0.0	0.00020725388601
Valentine	0	4	0.0	0.000829015544041
credit\,,	0	1	0.0	0.00020725388601
pub??	0	1	0.0	0.00020725388601
Interflora	1	0	0.00133689839572	0.0
AVE	0	2	0.0	0.000414507772021
christmassy	0	1	0.0	0.00020725388601
slightly	0	2	0.0	0.000414507772021
AVA	0	1	0.0	0.00020725388601
Usf	0	1	0.0	0.00020725388601
Use	2	2	0.00267379679144	0.000414507772021
right?	0	3	0.0	0.000621761658031
statements	0	1	0.0	0.00020725388601
Missed	1	1	0.00133689839572	0.00020725388601
dreams..take	0	1	0.0	0.00020725388601
honeymoon	0	1	0.0	0.00020725388601
soo	0	1	0.0	0.00020725388601
nowadays:)lot	0	1	0.0	0.00020725388601
she.s	0	5	0.0	0.00103626943005
09058094594,,	1	0	0.00133689839572	0.0
tomorrow..	0	1	0.0	0.00020725388601
line--you	0	1	0.0	0.00020725388601
69698	1	0	0.00133689839572	0.0
Blacko	0	1	0.0	0.00020725388601
Aco&Entry41	2	0	0.00267379679144	0.0
perfume,	0	1	0.0	0.00020725388601
1327	7	0	0.00935828877005	0.0
hurts,,	0	2	0.0	0.000414507772021
finishd..,,	0	1	0.0	0.00020725388601
4742	4	0	0.00534759358289	0.0
support	2	9	0.00267379679144	0.00186528497409
constantly	0	3	0.0	0.000621761658031
*laughs*,,	0	1	0.0	0.00020725388601
cost?,,	0	1	0.0	0.00020725388601
halla	0	1	0.0	0.00020725388601
lose.,,	0	3	0.0	0.000621761658031
b,	0	1	0.0	0.00020725388601
Bye.	0	1	0.0	0.00020725388601
O:-),,	0	2	0.0	0.000414507772021
doors,,	0	1	0.0	0.00020725388601
home.,,	0	7	0.0	0.00145077720207
happy	0	34	0.0	0.00704663212435
N-Gage	1	0	0.00133689839572	0.0
offer	7	5	0.00935828877005	0.00103626943005
INVITED'	0	1	0.0	0.00020725388601
Invest	0	1	0.0	0.00020725388601
single?,,	0	1	0.0	0.00020725388601
18/11/04	1	0	0.00133689839572	0.0
Ok..,,	0	1	0.0	0.00020725388601
so,	2	1	0.00267379679144	0.00020725388601
SLAP	0	2	0.0	0.000414507772021
so.	0	7	0.0	0.00145077720207
onluy	0	1	0.0	0.00020725388601
house?,,	0	4	0.0	0.000829015544041
enketa	0	1	0.0	0.00020725388601
Probably,	0	1	0.0	0.00020725388601
oso,	0	2	0.0	0.000414507772021
kiss*	0	1	0.0	0.00020725388601
plan.,,	0	2	0.0	0.000414507772021
statement,	0	1	0.0	0.00020725388601
pple...,,	0	1	0.0	0.00020725388601
Ì_.,,	0	2	0.0	0.000414507772021
so?	0	1	0.0	0.00020725388601
kiss,	0	2	0.0	0.000414507772021
less.,,	0	1	0.0	0.00020725388601
POST,	1	0	0.00133689839572	0.0
Tone	9	0	0.0120320855615	0.0
k.its	0	1	0.0	0.00020725388601
sayy,,	0	1	0.0	0.00020725388601
inside	0	7	0.0	0.00145077720207
wait?	2	1	0.00267379679144	0.00020725388601
CHANCE	3	1	0.00401069518717	0.00020725388601
End?	2	0	0.00267379679144	0.0
WHY	2	0	0.00267379679144	0.0
'That	0	1	0.0	0.00020725388601
lays	0	2	0.0	0.000414507772021
L,,	0	1	0.0	0.00020725388601
yijue...	0	1	0.0	0.00020725388601
Damn	0	3	0.0	0.000621761658031
wait.	0	1	0.0	0.00020725388601
150	8	0	0.0106951871658	0.0
153	2	0	0.00267379679144	0.0
next.,,	0	1	0.0	0.00020725388601
ah...gee..	0	1	0.0	0.00020725388601
twice-	0	1	0.0	0.00020725388601
textbook	0	1	0.0	0.00020725388601
yeah,,	0	3	0.0	0.000621761658031
''	0	10	0.0	0.0020725388601
Virgin	1	0	0.00133689839572	0.0
Hi:)cts	0	1	0.0	0.00020725388601
Damn,	0	2	0.0	0.000414507772021
ericsson	0	2	0.0	0.000414507772021
dealer	0	1	0.0	0.00020725388601
9,	0	1	0.0	0.00020725388601
4EVA,,	0	1	0.0	0.00020725388601
80160	1	0	0.00133689839572	0.0
Deeraj	0	2	0.0	0.000414507772021
MISTAKE.U	0	1	0.0	0.00020725388601
08702840625.COMUK.	3	0	0.00401069518717	0.0
uttered	0	1	0.0	0.00020725388601
9!	0	1	0.0	0.00020725388601
role	0	6	0.0	0.00124352331606
Okay,	0	1	0.0	0.00020725388601
smell	0	1	0.0	0.00020725388601
E	2	7	0.00267379679144	0.00145077720207
fathima	0	2	0.0	0.000414507772021
07742676969	2	0	0.00267379679144	0.0
g,,,	0	1	0.0	0.00020725388601
coins???	0	1	0.0	0.00020725388601
Actually,	0	1	0.0	0.00020725388601
aft?,,	0	1	0.0	0.00020725388601
k..sry	0	1	0.0	0.00020725388601
Idk	0	1	0.0	0.00020725388601
rumbling...,,	0	1	0.0	0.00020725388601
e-mail?,,	0	1	0.0	0.00020725388601
you:)any	0	1	0.0	0.00020725388601
mina?	0	1	0.0	0.00020725388601
Lololo	0	1	0.0	0.00020725388601
TITLE	3	0	0.00401069518717	0.0
nxt	0	5	0.0	0.00103626943005
preponed	0	1	0.0	0.00020725388601
face!,,	0	1	0.0	0.00020725388601
Person	0	5	0.0	0.00103626943005
irene.ere	0	1	0.0	0.00020725388601
May,	0	2	0.0	0.000414507772021
attended	0	1	0.0	0.00020725388601
Charles	0	1	0.0	0.00020725388601
warm.	0	1	0.0	0.00020725388601
pending.i	0	1	0.0	0.00020725388601
07732584351	1	0	0.00133689839572	0.0
*exposes	0	1	0.0	0.00020725388601
on:),,	0	1	0.0	0.00020725388601
time	16	132	0.0213903743316	0.0273575129534
5..,,	0	1	0.0	0.00020725388601
timi	0	1	0.0	0.00020725388601
6230	1	0	0.00133689839572	0.0
check.,,	0	1	0.0	0.00020725388601
warm?	0	1	0.0	0.00020725388601
SARY!	0	1	0.0	0.00020725388601
:/	0	1	0.0	0.00020725388601
:(	0	3	0.0	0.000621761658031
:)	0	11	0.0	0.00227979274611
chain	0	2	0.0	0.000414507772021
imp,,	0	1	0.0	0.00020725388601
deserve.	0	1	0.0	0.00020725388601
stay.	0	1	0.0	0.00020725388601
cudnt	0	1	0.0	0.00020725388601
seat,,	0	2	0.0	0.000414507772021
Vouchers	3	0	0.00401069518717	0.0
da..al	0	1	0.0	0.00020725388601
wat?,,	0	6	0.0	0.00124352331606
Yes.mum	0	1	0.0	0.00020725388601
natwest.	0	1	0.0	0.00020725388601
oso	0	16	0.0	0.00331606217617
\what	0	2	0.0	0.000414507772021
good?	0	1	0.0	0.00020725388601
Thgt	0	2	0.0	0.000414507772021
mah.	0	3	0.0	0.000621761658031
tea?	0	1	0.0	0.00020725388601
mah,	0	1	0.0	0.00020725388601
award.,,	2	0	0.00267379679144	0.0
Wan2	2	0	0.00267379679144	0.0
happy..	0	1	0.0	0.00020725388601
overdid	0	1	0.0	0.00020725388601
Incredible	2	0	0.00267379679144	0.0
\I;m	0	1	0.0	0.00020725388601
msging...	0	2	0.0	0.000414507772021
cheat	0	2	0.0	0.000414507772021
others..	0	1	0.0	0.00020725388601
BCMSFWC1N3XX,,	1	0	0.00133689839572	0.0
tea.	0	1	0.0	0.00020725388601
wat..	0	1	0.0	0.00020725388601
followin	0	1	0.0	0.00020725388601
macho	0	3	0.0	0.000621761658031
09063442151	1	0	0.00133689839572	0.0
pei	0	1	0.0	0.00020725388601
å£1250	2	0	0.00267379679144	0.0
ASLEEP...\	0	1	0.0	0.00020725388601
activate,	1	0	0.00133689839572	0.0
Prize	14	0	0.0187165775401	0.0
prepaid	0	2	0.0	0.000414507772021
minuts	0	5	0.0	0.00103626943005
evng	0	2	0.0	0.000414507772021
hungry...,,	0	2	0.0	0.000414507772021
burrito,	0	1	0.0	0.00020725388601
tyler's	0	1	0.0	0.00020725388601
while.	3	3	0.00401069518717	0.000621761658031
lttrs,	0	2	0.0	0.000414507772021
dead!Well	0	1	0.0	0.00020725388601
08717507382	1	0	0.00133689839572	0.0
food.	0	2	0.0	0.000414507772021
stays	0	2	0.0	0.000414507772021
Awarded	1	0	0.00133689839572	0.0
exact	0	3	0.0	0.000621761658031
minute	0	8	0.0	0.00165803108808
battle.	0	1	0.0	0.00020725388601
wk.TXT	1	0	0.00133689839572	0.0
traveling?,,	0	1	0.0	0.00020725388601
tear	0	3	0.0	0.000621761658031
Holder	1	0	0.00133689839572	0.0
Cbe	0	1	0.0	0.00020725388601
pride.	0	1	0.0	0.00020725388601
answers.	0	1	0.0	0.00020725388601
leave	2	44	0.00267379679144	0.00911917098446
å£48,	0	1	0.0	0.00020725388601
settle	0	3	0.0	0.000621761658031
rocks...,,	0	1	0.0	0.00020725388601
call.,,	1	5	0.00133689839572	0.00103626943005
Alright,	0	3	0.0	0.000621761658031
loads	1	9	0.00133689839572	0.00186528497409
Alright.	0	1	0.0	0.00020725388601
prevent	0	1	0.0	0.00020725388601
wat...,,	0	4	0.0	0.000829015544041
too,,	0	5	0.0	0.00103626943005
videochat	5	0	0.00668449197861	0.0
be	48	315	0.0641711229947	0.0652849740933
sister.	0	2	0.0	0.000414507772021
gong.	0	1	0.0	0.00020725388601
T&Cs/stop	3	0	0.00401069518717	0.0
M.	9	0	0.0120320855615	0.0
workage.	0	1	0.0	0.00020725388601
sign	1	5	0.00133689839572	0.00103626943005
Please.,,	0	1	0.0	0.00020725388601
erotic	1	0	0.00133689839572	0.0
M6	2	0	0.00267379679144	0.0
shirts	0	2	0.0	0.000414507772021
those?,,	0	1	0.0	0.00020725388601
:)so	0	1	0.0	0.00020725388601
@Shesil,,	0	1	0.0	0.00020725388601
drugdealer,,	0	1	0.0	0.00020725388601
'hw	0	2	0.0	0.000414507772021
bc	0	1	0.0	0.00020725388601
mee..,,	0	1	0.0	0.00020725388601
7ZS	1	0	0.00133689839572	0.0
melt	0	2	0.0	0.000414507772021
current	2	3	0.00267379679144	0.000621761658031
doing?,,	0	4	0.0	0.000829015544041
took.,,	0	1	0.0	0.00020725388601
june.	0	1	0.0	0.00020725388601
pretty.	0	1	0.0	0.00020725388601
falling	0	2	0.0	0.000414507772021
s..first	0	1	0.0	0.00020725388601
freaky	0	1	0.0	0.00020725388601
unintentionally	0	1	0.0	0.00020725388601
Resend	0	1	0.0	0.00020725388601
Me	1	21	0.00133689839572	0.00435233160622
Dates	1	0	0.00133689839572	0.0
Ma	0	1	0.0	0.00020725388601
K:)i	0	1	0.0	0.00020725388601
possession,	0	1	0.0	0.00020725388601
shirt.	0	1	0.0	0.00020725388601
retired,,	0	1	0.0	0.00020725388601
life!?This	0	1	0.0	0.00020725388601
PAUL.	0	1	0.0	0.00020725388601
understanding	0	3	0.0	0.000621761658031
early,,	0	2	0.0	0.000414507772021
tickets.	0	1	0.0	0.00020725388601
:)why	0	1	0.0	0.00020725388601
address	4	8	0.00534759358289	0.00165803108808
galileo	0	2	0.0	0.000414507772021
ratio	0	1	0.0	0.00020725388601
along	1	1	0.00133689839572	0.00020725388601
bk	0	1	0.0	0.00020725388601
My	1	100	0.00133689839572	0.020725388601
nachos.	0	1	0.0	0.00020725388601
08718730666	2	0	0.00267379679144	0.0
Warner	1	0	0.00133689839572	0.0
ME	0	26	0.0	0.00538860103627
å£1.50/msg,,	1	0	0.00133689839572	0.0
freak!	0	1	0.0	0.00020725388601
brilliant	0	1	0.0	0.00020725388601
300603	2	0	0.00267379679144	0.0
wherever	0	6	0.0	0.00124352331606
afternon,	0	1	0.0	0.00020725388601
anybody's	0	1	0.0	0.00020725388601
9am-11pm	4	0	0.00534759358289	0.0
Neva	0	4	0.0	0.000829015544041
MR	0	1	0.0	0.00020725388601
pa',,	0	1	0.0	0.00020725388601
MY	0	24	0.0	0.00497409326425
influx	0	1	0.0	0.00020725388601
REAL	1	1	0.00133689839572	0.00020725388601
146tf150p,,	1	0	0.00133689839572	0.0
Fyi	0	2	0.0	0.000414507772021
love	6	104	0.00802139037433	0.0215544041451
bathing...,,	0	1	0.0	0.00020725388601
READ	0	1	0.0	0.00020725388601
invite,,	0	1	0.0	0.00020725388601
prefer	0	2	0.0	0.000414507772021
bloody	0	3	0.0	0.000621761658031
Celebrated	0	1	0.0	0.00020725388601
Yes..he	0	2	0.0	0.000414507772021
fake	0	1	0.0	0.00020725388601
3wks.	0	1	0.0	0.00020725388601
right..	0	1	0.0	0.00020725388601
DOT	2	0	0.00267379679144	0.0
sky	0	1	0.0	0.00020725388601
widelive.com/index.	2	0	0.00267379679144	0.0
crammed	0	1	0.0	0.00020725388601
citizen	0	3	0.0	0.000621761658031
cleaning,,	0	1	0.0	0.00020725388601
August	1	0	0.00133689839572	0.0
working	0	20	0.0	0.00414507772021
bus..,,	0	1	0.0	0.00020725388601
angry	0	16	0.0	0.00331606217617
it,,	0	8	0.0	0.00165803108808
bother,,	0	1	0.0	0.00020725388601
by	34	122	0.0454545454545	0.0252849740933
explicitly	0	1	0.0	0.00020725388601
opposed	0	1	0.0	0.00020725388601
wondering	0	7	0.0	0.00145077720207
films	2	0	0.00267379679144	0.0
(Career	0	1	0.0	0.00020725388601
8Ball	1	0	0.00133689839572	0.0
cann't	0	3	0.0	0.000621761658031
Those	0	4	0.0	0.000829015544041
loving	0	7	0.0	0.00145077720207
09065394973	1	0	0.00133689839572	0.0
wad?,,	0	1	0.0	0.00020725388601
good...no	0	1	0.0	0.00020725388601
Earth...	0	1	0.0	0.00020725388601
afford	0	1	0.0	0.00020725388601
prob..,,	0	1	0.0	0.00020725388601
SPORTSx,,	0	1	0.0	0.00020725388601
re-sub	1	0	0.00133689839572	0.0
chikku..ali	0	1	0.0	0.00020725388601
luv,Night	0	1	0.0	0.00020725388601
noise,,	0	1	0.0	0.00020725388601
it,U	0	2	0.0	0.000414507772021
appendix	0	1	0.0	0.00020725388601
everywhere	0	1	0.0	0.00020725388601
point,,	0	2	0.0	0.000414507772021
scratches	0	1	0.0	0.00020725388601
talks?,,	0	1	0.0	0.00020725388601
easiest	0	1	0.0	0.00020725388601
behalf	0	1	0.0	0.00020725388601
Jon,	0	1	0.0	0.00020725388601
Crucify	0	1	0.0	0.00020725388601
honey	0	3	0.0	0.000621761658031
valued	11	0	0.0147058823529	0.0
10,000	2	0	0.00267379679144	0.0
pretend	0	1	0.0	0.00020725388601
er'ything!,,	0	1	0.0	0.00020725388601
PUB	0	2	0.0	0.000414507772021
workin.	0	1	0.0	0.00020725388601
printing	0	1	0.0	0.00020725388601
film?	1	0	0.00133689839572	0.0
following	5	2	0.00668449197861	0.000414507772021
Our	7	7	0.00935828877005	0.00145077720207
JJC	0	1	0.0	0.00020725388601
argentina.	0	1	0.0	0.00020725388601
Out	1	0	0.00133689839572	0.0
'SIMPLE'	0	2	0.0	0.000414507772021
mesages	0	2	0.0	0.000414507772021
å£1/minMobsmoreLKPOBOX177HP51FL,,	1	0	0.00133689839572	0.0
awesome	0	4	0.0	0.000829015544041
THEACUSATIONS..	0	1	0.0	0.00020725388601
88066	3	0	0.00401069518717	0.0
dat.	0	2	0.0	0.000414507772021
gaytextbuddy.com.	2	0	0.00267379679144	0.0
83600.	1	0	0.00133689839572	0.0
hides	0	1	0.0	0.00020725388601
admirer	6	0	0.00802139037433	0.0
buy.,,	0	2	0.0	0.000414507772021
fo,,	0	1	0.0	0.00020725388601
senses.respect	0	1	0.0	0.00020725388601
BAK	0	2	0.0	0.000414507772021
......forward	0	1	0.0	0.00020725388601
receipts.	0	1	0.0	0.00020725388601
\DRINK\.	0	1	0.0	0.00020725388601
goodies!	1	0	0.00133689839572	0.0
Who	1	9	0.00133689839572	0.00186528497409
poking	0	1	0.0	0.00020725388601
BUDDY!!	0	1	0.0	0.00020725388601
meive	0	1	0.0	0.00020725388601
s.	0	1	0.0	0.00020725388601
fps	0	1	0.0	0.00020725388601
s,	4	0	0.00534759358289	0.0
nmde	0	1	0.0	0.00020725388601
mobilesvary.	2	0	0.00267379679144	0.0
head‰Û_	0	1	0.0	0.00020725388601
Why	5	22	0.00668449197861	0.00455958549223
69200	1	0	0.00133689839572	0.0
These	1	2	0.00133689839572	0.000414507772021
å£10)	1	0	0.00133689839572	0.0
listen.	0	2	0.0	0.000414507772021
msgs:D;):	0	2	0.0	0.000414507772021
laundry	0	1	0.0	0.00020725388601
\POWER	0	2	0.0	0.000414507772021
double-faggot,,	0	1	0.0	0.00020725388601
spot	0	1	0.0	0.00020725388601
dats	0	1	0.0	0.00020725388601
STU	0	1	0.0	0.00020725388601
LE	2	0	0.00267379679144	0.0
suntec	0	2	0.0	0.000414507772021
best:)congrats...,,	0	1	0.0	0.00020725388601
date	4	6	0.00534759358289	0.00124352331606
Become	0	1	0.0	0.00020725388601
\HELLO	0	1	0.0	0.00020725388601
bit,,	0	8	0.0	0.00165803108808
disagreeable	0	1	0.0	0.00020725388601
server,,	0	1	0.0	0.00020725388601
stress	0	1	0.0	0.00020725388601
surfing	0	2	0.0	0.000414507772021
natural	0	1	0.0	0.00020725388601
more,,	1	1	0.00133689839572	0.00020725388601
rude,	0	1	0.0	0.00020725388601
steve,like!	0	1	0.0	0.00020725388601
undrstnd	0	1	0.0	0.00020725388601
Catching	0	1	0.0	0.00020725388601
so	22	271	0.0294117647059	0.0561658031088
sn	0	3	0.0	0.000621761658031
swollen	0	1	0.0	0.00020725388601
gone.	0	2	0.0	0.000414507772021
week.:/	0	1	0.0	0.00020725388601
travel	0	1	0.0	0.00020725388601
se	0	3	0.0	0.000621761658031
sd	0	1	0.0	0.00020725388601
drunken	0	2	0.0	0.000414507772021
instead???,,	0	1	0.0	0.00020725388601
FINAL	2	0	0.00267379679144	0.0
bootydelious	1	0	0.00133689839572	0.0
subscriber,	1	0	0.00133689839572	0.0
app,,	2	0	0.00267379679144	0.0
years	4	12	0.00534759358289	0.00248704663212
professors	0	2	0.0	0.000414507772021
course	0	8	0.0	0.00165803108808
945+,,	0	1	0.0	0.00020725388601
early,	0	1	0.0	0.00020725388601
early.	0	1	0.0	0.00020725388601
gd.,,	0	1	0.0	0.00020725388601
willpower,,	0	1	0.0	0.00020725388601
life.and	0	1	0.0	0.00020725388601
vid..not	0	1	0.0	0.00020725388601
***************	1	0	0.00133689839572	0.0
dead?	0	1	0.0	0.00020725388601
around?	0	5	0.0	0.00103626943005
went,,	0	1	0.0	0.00020725388601
did.	0	2	0.0	0.000414507772021
Unlimited	0	1	0.0	0.00020725388601
money.,,	0	3	0.0	0.000621761658031
jiu	0	5	0.0	0.00103626943005
shelf:)	0	2	0.0	0.000414507772021
kisses*,,	0	1	0.0	0.00020725388601
legal.,,	0	1	0.0	0.00020725388601
did?	0	1	0.0	0.00020725388601
930	0	1	0.0	0.00020725388601
hut?	0	1	0.0	0.00020725388601
instantly	1	2	0.00133689839572	0.000414507772021
conveying	0	1	0.0	0.00020725388601
Sister	0	3	0.0	0.000621761658031
X,,	3	1	0.00401069518717	0.00020725388601
ladies,,	0	1	0.0	0.00020725388601
matches	5	0	0.00668449197861	0.0
smarter	0	1	0.0	0.00020725388601
squid!	0	1	0.0	0.00020725388601
regarding	0	3	0.0	0.000621761658031
feelin	0	2	0.0	0.000414507772021
3UZ.	1	0	0.00133689839572	0.0
records	2	0	0.00267379679144	0.0
year.	1	9	0.00133689839572	0.00186528497409
subscribers	1	0	0.00133689839572	0.0
2GEVA	0	1	0.0	0.00020725388601
sorted	0	2	0.0	0.000414507772021
4.49/month	1	0	0.00133689839572	0.0
